gender,age_band,num_of_prev_attempts,score,final_result,dataset
M,0-35,0,90.85714285714286,Pass,D2
F,0-35,0,73.0,Pass,D2
F,0-35,0,90.0,Fail,D2
F,0-35,0,87.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,60.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,37.2,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,75.54545454545455,Pass,D2
F,0-35,0,71.0,Fail,D2
F,0-35,0,75.0,Fail,D2
F,0-35,0,74.33333333333333,Fail,D2
F,0-35,0,38.5,Fail,D2
F,35-55,0,69.45454545454545,Fail,D2
M,0-35,0,81.45454545454545,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,76.4,Pass,D2
F,0-35,0,65.85714285714286,Fail,D2
F,0-35,0,70.81818181818181,Pass,D2
F,35-55,0,78.45454545454545,Pass,D2
F,0-35,0,73.18181818181819,Pass,D2
M,35-55,0,84.54545454545455,Pass,D2
F,0-35,0,74.0,Fail,D2
F,0-35,0,82.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,85.9090909090909,Pass,D2
F,0-35,0,,Fail,D2
F,35-55,0,87.54545454545455,Pass,D2
F,35-55,0,82.0,Excellent,D2
F,35-55,0,88.45454545454545,Excellent,D2
F,35-55,0,76.27272727272727,Pass,D2
F,35-55,0,87.45454545454545,Pass,D2
M,0-35,0,83.63636363636364,Pass,D2
F,35-55,0,,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,88.1,Pass,D2
M,35-55,0,77.9090909090909,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,72.27272727272727,Pass,D2
F,0-35,0,87.45454545454545,Pass,D2
F,0-35,0,79.66666666666667,Fail,D2
F,0-35,0,67.33333333333333,Fail,D2
F,0-35,0,81.45454545454545,Pass,D2
M,0-35,0,71.72727272727273,Pass,D2
F,35-55,0,65.36363636363636,Pass,D2
F,35-55,0,60.0,Fail,D2
F,0-35,0,61.8,Fail,D2
F,35-55,0,84.54545454545455,Pass,D2
F,0-35,0,68.0,Fail,D2
F,0-35,0,74.0,Fail,D2
F,0-35,0,80.6,Pass,D2
M,0-35,0,85.18181818181819,Pass,D2
F,0-35,0,75.5,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,68.0,Fail,D2
F,0-35,0,73.0,Fail,D2
F,0-35,0,88.8,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,84.33333333333333,Fail,D2
F,0-35,0,69.2,Fail,D2
F,35-55,0,82.77777777777777,Pass,D2
F,0-35,0,80.0,Pass,D2
M,0-35,0,75.33333333333333,Fail,D2
M,35-55,0,57.333333333333336,Fail,D2
F,0-35,0,89.36363636363636,Excellent,D2
F,0-35,0,69.0909090909091,Pass,D2
F,0-35,0,79.0909090909091,Pass,D2
F,0-35,0,66.375,Pass,D2
F,35-55,0,39.5,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,64.9,Pass,D2
M,0-35,0,66.875,Pass,D2
F,0-35,0,57.0,Fail,D2
F,0-35,0,60.0,Fail,D2
F,35-55,0,87.54545454545455,Excellent,D2
F,0-35,1,73.3,Pass,D2
M,35-55,0,,Fail,D2
F,0-35,0,88.54545454545455,Pass,D2
F,35-55,0,74.0909090909091,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,79.33333333333333,Fail,D2
F,35-55,0,74.0,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,67.0,Pass,D2
F,0-35,0,70.66666666666667,Fail,D2
M,0-35,0,65.77777777777777,Pass,D2
F,35-55,0,82.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,0,79.27272727272727,Pass,D2
F,0-35,0,,Fail,D2
F,35-55,0,86.63636363636364,Excellent,D2
F,35-55,0,,Fail,D2
M,0-35,0,91.36363636363636,Pass,D2
F,35-55,0,,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,0,40.0,Fail,D2
F,0-35,0,75.25,Fail,D2
M,0-35,0,,Fail,D2
F,35-55,0,70.75,Fail,D2
F,0-35,0,81.5,Fail,D2
F,0-35,0,85.18181818181819,Pass,D2
F,0-35,0,69.33333333333333,Fail,D2
F,35-55,0,74.81818181818181,Pass,D2
F,0-35,0,74.54545454545455,Pass,D2
F,0-35,0,80.36363636363636,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,60.0,Fail,D2
M,35-55,0,36.0,Fail,D2
F,35-55,0,87.0,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,0,77.5,Fail,D2
F,0-35,0,80.4,Pass,D2
F,35-55,0,84.73333333333333,Fail,D2
F,35-55,0,90.3,Excellent,D2
F,0-35,0,,Fail,D2
F,35-55,0,85.0,Excellent,D2
M,35-55,0,84.81818181818181,Pass,D2
F,0-35,0,83.3,Pass,D2
F,0-35,0,78.9,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,73.6,Pass,D2
F,35-55,0,75.44444444444444,Pass,D2
M,35-55,0,84.54545454545455,Pass,D2
M,35-55,0,89.63636363636364,Pass,D2
F,0-35,0,93.6,Pass,D2
F,35-55,0,79.27272727272727,Pass,D2
F,35-55,0,77.88888888888889,Pass,D2
F,0-35,0,92.5,Excellent,D2
F,0-35,0,65.6,Pass,D2
F,35-55,0,89.9090909090909,Excellent,D2
F,0-35,0,78.81818181818181,Excellent,D2
F,35-55,0,90.54545454545456,Excellent,D2
F,0-35,0,75.0,Pass,D2
M,35-55,0,91.4,Pass,D2
F,35-55,0,73.9090909090909,Pass,D2
F,35-55,0,,Fail,D2
F,35-55,0,82.81818181818181,Pass,D2
F,35-55,0,,Fail,D2
F,0-35,0,87.66666666666667,Excellent,D2
M,0-35,0,76.16666666666667,Fail,D2
F,35-55,0,80.36363636363636,Excellent,D2
F,35-55,0,80.0,Pass,D2
F,35-55,0,77.63636363636364,Pass,D2
F,0-35,0,79.57142857142857,Fail,D2
F,35-55,0,,Fail,D2
F,35-55,0,82.54545454545455,Pass,D2
F,0-35,0,69.0,Fail,D2
F,35-55,0,81.72727272727273,Pass,D2
F,0-35,0,75.92307692307692,Fail,D2
F,0-35,0,68.9090909090909,Pass,D2
F,0-35,0,90.8181818181818,Excellent,D2
F,35-55,0,71.81818181818181,Pass,D2
M,35-55,0,,Fail,D2
F,35-55,0,80.36363636363636,Pass,D2
M,0-35,0,62.0,Fail,D2
M,0-35,0,78.44444444444444,Pass,D2
F,0-35,0,87.0,Pass,D2
F,35-55,0,92.2,Excellent,D2
F,0-35,0,86.3,Pass,D2
F,0-35,0,81.75,Pass,D2
F,35-55,0,82.2,Pass,D2
F,0-35,0,73.33333333333333,Fail,D2
F,0-35,0,79.63636363636364,Pass,D2
F,35-55,0,67.66666666666667,Fail,D2
F,35-55,0,92.8181818181818,Excellent,D2
F,35-55,0,94.63636363636364,Excellent,D2
F,0-35,0,88.45454545454545,Pass,D2
F,35-55,0,94.0909090909091,Excellent,D2
F,0-35,0,77.4,Fail,D2
M,0-35,0,74.3,Pass,D2
M,0-35,0,,Fail,D2
F,35-55,0,86.45454545454545,Pass,D2
F,0-35,0,80.0,Pass,D2
F,0-35,0,76.9090909090909,Pass,D2
F,0-35,0,67.5,Pass,D2
F,35-55,0,79.54545454545455,Pass,D2
F,35-55,0,,Fail,D2
F,35-55,0,85.375,Pass,D2
F,35-55,0,92.6,Excellent,D2
F,35-55,0,84.54545454545455,Excellent,D2
F,35-55,0,80.9090909090909,Pass,D2
F,35-55,0,84.54545454545455,Pass,D2
F,35-55,1,71.3,Pass,D2
F,35-55,3,79.0,Fail,D2
M,35-55,2,83.54545454545455,Pass,D2
M,35-55,0,85.36363636363636,Pass,D2
M,35-55,0,90.27272727272728,Pass,D2
F,35-55,0,77.0,Pass,D2
F,35-55,0,77.66666666666667,Fail,D2
F,35-55,1,78.0909090909091,Pass,D2
F,35-55,0,94.0,Fail,D2
F,35-55,0,79.0,Fail,D2
F,55<=,0,76.44444444444444,Pass,D2
F,35-55,0,87.63636363636364,Excellent,D2
F,35-55,0,77.2,Pass,D2
F,35-55,0,84.9090909090909,Pass,D2
F,35-55,0,85.72727272727273,Excellent,D2
F,35-55,0,80.33333333333333,Pass,D2
F,35-55,0,66.08333333333333,Fail,D2
F,35-55,1,60.0,Fail,D2
F,35-55,0,83.5,Pass,D2
F,35-55,0,51.5,Fail,D2
F,35-55,0,75.6,Pass,D2
F,0-35,0,88.72727272727273,Fail,D2
F,35-55,1,92.63636363636364,Excellent,D2
F,35-55,0,86.9090909090909,Excellent,D2
F,35-55,1,78.81818181818181,Pass,D2
F,35-55,0,83.45454545454545,Pass,D2
F,0-35,0,,Fail,D2
F,35-55,0,84.5,Fail,D2
F,35-55,2,84.72727272727273,Excellent,D2
F,35-55,0,91.36363636363636,Excellent,D2
F,35-55,0,81.72727272727273,Pass,D2
F,0-35,0,59.5,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,3,77.0,Fail,D2
F,35-55,4,48.8,Fail,D2
M,35-55,0,78.875,Fail,D2
F,35-55,0,77.7,Pass,D2
F,35-55,0,82.4,Pass,D2
F,35-55,0,85.0909090909091,Pass,D2
F,35-55,0,,Fail,D2
M,35-55,0,85.72727272727273,Fail,D2
M,35-55,5,90.0,Fail,D2
F,35-55,0,75.63636363636364,Pass,D2
F,35-55,1,78.18181818181819,Pass,D2
F,35-55,2,69.0,Fail,D2
F,0-35,0,72.0,Fail,D2
F,35-55,1,76.81818181818181,Pass,D2
F,35-55,0,74.0,Pass,D2
F,0-35,0,70.4,Fail,D2
M,35-55,0,,Fail,D2
F,35-55,1,,Fail,D2
F,35-55,0,90.8181818181818,Excellent,D2
F,35-55,0,83.2,Pass,D2
F,0-35,1,79.1,Fail,D2
M,35-55,0,83.45454545454545,Pass,D2
M,35-55,0,86.0909090909091,Pass,D2
F,35-55,0,68.45454545454545,Pass,D2
F,35-55,0,86.0,Fail,D2
M,35-55,0,85.6,Pass,D2
F,35-55,2,87.4,Pass,D2
F,35-55,0,84.0,Pass,D2
F,35-55,1,85.4,Fail,D2
F,35-55,0,80.66666666666667,Fail,D2
F,35-55,0,76.2,Pass,D2
F,0-35,0,82.75,Fail,D2
F,35-55,0,92.4,Pass,D2
F,35-55,0,70.72727272727273,Fail,D2
F,35-55,0,85.72727272727273,Pass,D2
F,35-55,0,91.9090909090909,Excellent,D2
M,35-55,0,1.0,Fail,D2
F,0-35,0,84.7,Pass,D2
F,0-35,0,61.66666666666666,Fail,D2
F,35-55,1,,Fail,D2
F,0-35,1,,Fail,D2
F,35-55,0,78.0,Fail,D2
M,35-55,0,74.4,Pass,D2
M,0-35,0,,Fail,D2
F,0-35,1,77.0,Pass,D2
F,35-55,1,64.0,Fail,D2
F,35-55,0,78.6,Fail,D2
F,35-55,2,82.5,Fail,D2
F,35-55,1,74.66666666666667,Fail,D2
F,0-35,0,68.5,Fail,D2
F,0-35,0,76.66666666666667,Fail,D2
M,35-55,0,62.16666666666666,Pass,D2
F,0-35,1,80.5,Fail,D2
F,35-55,0,,Fail,D2
F,35-55,0,86.33333333333333,Fail,D2
F,0-35,5,,Fail,D2
F,0-35,0,92.44444444444444,Pass,D2
F,0-35,1,74.75,Fail,D2
F,0-35,0,63.63636363636363,Pass,D2
F,35-55,0,,Fail,D2
F,0-35,1,91.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,91.63636363636364,Excellent,D2
F,0-35,0,,Fail,D2
F,0-35,0,80.0,Fail,D2
F,35-55,0,95.0,Pass,D2
M,0-35,0,82.63636363636364,Pass,D2
F,35-55,0,83.0,Excellent,D2
F,35-55,2,39.0,Fail,D2
F,0-35,0,79.0,Fail,D2
F,35-55,0,85.81818181818181,Excellent,D2
F,35-55,0,83.71428571428571,Pass,D2
F,0-35,1,80.85714285714286,Fail,D2
F,0-35,3,,Fail,D2
M,0-35,0,90.72727272727272,Excellent,D2
F,0-35,1,84.63636363636364,Pass,D2
F,35-55,0,82.5,Fail,D2
F,35-55,0,66.9090909090909,Pass,D2
F,35-55,0,76.0,Pass,D2
F,0-35,0,89.54545454545455,Excellent,D2
F,35-55,0,75.72727272727273,Pass,D2
F,0-35,0,79.0,Pass,D2
F,0-35,1,83.0,Fail,D2
F,35-55,0,65.33333333333333,Pass,D2
F,35-55,0,75.0,Fail,D2
F,0-35,0,85.45454545454545,Pass,D2
F,35-55,0,87.4,Pass,D2
F,0-35,0,61.4,Fail,D2
F,35-55,0,85.0,Pass,D2
F,0-35,0,83.18181818181819,Pass,D2
F,35-55,1,0.0,Fail,D2
F,0-35,0,83.0,Fail,D2
F,35-55,0,92.0909090909091,Pass,D2
F,0-35,1,82.81818181818181,Pass,D2
F,35-55,0,68.9375,Pass,D2
F,35-55,0,84.0,Fail,D2
F,0-35,0,84.54545454545455,Pass,D2
F,35-55,0,90.1818181818182,Excellent,D2
F,0-35,0,92.45454545454544,Excellent,D2
F,35-55,0,65.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,89.88888888888889,Fail,D2
M,35-55,0,,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,0,,Fail,D2
M,35-55,0,57.36363636363637,Fail,D2
F,35-55,1,88.23529411764706,Pass,D2
F,0-35,1,,Fail,D2
F,0-35,0,70.18181818181819,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,2,63.8,Fail,D2
F,0-35,1,72.3,Fail,D2
F,0-35,0,72.36363636363636,Fail,D2
M,35-55,1,,Fail,D2
M,35-55,0,90.54545454545456,Excellent,D2
M,35-55,1,90.45454545454544,Excellent,D2
F,0-35,0,61.6,Fail,D2
F,35-55,1,55.0,Fail,D2
F,0-35,0,69.4,Fail,D2
F,0-35,0,71.4,Pass,D2
F,0-35,0,80.0,Fail,D2
F,35-55,0,61.2,Pass,D2
F,35-55,0,68.9090909090909,Pass,D2
F,35-55,0,61.4,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,0,67.9090909090909,Fail,D2
F,0-35,0,86.22222222222223,Pass,D2
F,35-55,2,58.142857142857146,Fail,D2
F,35-55,1,,Fail,D2
F,35-55,0,57.0,Fail,D2
F,35-55,1,84.0,Pass,D2
F,0-35,1,83.0,Pass,D2
F,35-55,0,84.9090909090909,Pass,D2
F,0-35,4,,Fail,D2
F,0-35,2,73.45454545454545,Pass,D2
F,35-55,1,66.52941176470588,Pass,D2
M,0-35,0,83.72727272727273,Pass,D2
F,0-35,0,85.54545454545455,Pass,D2
F,0-35,0,90.63636363636364,Excellent,D2
F,35-55,0,93.2,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,79.33333333333333,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,,Fail,D2
M,0-35,0,89.81818181818181,Pass,D2
F,0-35,0,83.81818181818181,Excellent,D2
M,35-55,0,84.36363636363636,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,1,60.0,Fail,D2
F,0-35,3,59.5,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,46.333333333333336,Fail,D2
F,0-35,0,46.0,Fail,D2
F,35-55,0,86.0,Pass,D2
F,0-35,0,88.5,Excellent,D2
M,35-55,2,,Fail,D2
F,0-35,0,62.90909090909091,Pass,D2
F,0-35,0,68.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,1,,Fail,D2
F,0-35,2,86.5,Fail,D2
M,0-35,4,69.16666666666667,Fail,D2
F,0-35,0,77.0,Fail,D2
F,0-35,0,84.83333333333333,Fail,D2
F,35-55,1,73.0,Fail,D2
F,0-35,0,67.33333333333333,Fail,D2
F,35-55,0,82.63636363636364,Excellent,D2
F,0-35,1,83.18181818181819,Pass,D2
F,0-35,0,82.1,Pass,D2
F,0-35,0,84.0,Excellent,D2
F,0-35,2,75.1,Pass,D2
F,0-35,0,84.81818181818181,Excellent,D2
F,0-35,0,,Fail,D2
F,35-55,1,,Fail,D2
F,0-35,2,78.75,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,0,76.0,Fail,D2
F,0-35,2,62.54545454545455,Pass,D2
M,0-35,1,92.27272727272728,Excellent,D2
F,35-55,0,76.7,Pass,D2
F,0-35,2,66.4,Fail,D2
F,0-35,2,81.0,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,1,89.77777777777777,Pass,D2
F,0-35,3,77.0,Fail,D2
F,0-35,1,75.9,Pass,D2
F,0-35,0,85.72727272727273,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,2,99.33333333333331,Fail,D2
F,35-55,0,88.9090909090909,Excellent,D2
F,0-35,1,91.22222222222224,Fail,D2
F,0-35,0,87.0909090909091,Excellent,D2
F,35-55,1,67.36363636363636,Fail,D2
F,35-55,0,65.5,Fail,D2
M,0-35,1,84.6,Pass,D2
F,0-35,0,82.66666666666667,Pass,D2
M,0-35,0,61.18181818181818,Pass,D2
F,0-35,0,75.5,Pass,D2
F,0-35,0,77.45454545454545,Pass,D2
F,0-35,0,78.77777777777777,Pass,D2
F,0-35,0,92.54545454545456,Excellent,D2
F,0-35,1,69.0,Fail,D2
F,0-35,0,82.6,Pass,D2
F,0-35,0,88.0909090909091,Pass,D2
F,35-55,0,90.3,Excellent,D2
M,0-35,0,86.81818181818181,Excellent,D2
F,0-35,1,93.1818181818182,Excellent,D2
F,0-35,1,,Fail,D2
F,35-55,0,81.45454545454545,Pass,D2
F,35-55,0,82.9,Pass,D2
F,0-35,0,88.5,Fail,D2
F,0-35,1,69.25,Pass,D2
F,0-35,1,68.66666666666667,Fail,D2
F,35-55,0,80.9,Pass,D2
F,35-55,0,83.7,Pass,D2
F,0-35,0,81.4,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,68.8,Fail,D2
F,35-55,0,86.9,Pass,D2
F,0-35,0,,Fail,D2
F,35-55,0,,Fail,D2
F,35-55,0,88.4,Pass,D2
F,0-35,0,86.54545454545455,Excellent,D2
F,35-55,0,89.18181818181819,Excellent,D2
F,0-35,0,87.63636363636364,Excellent,D2
F,0-35,0,75.11111111111111,Pass,D2
F,0-35,3,81.0,Pass,D2
F,0-35,0,73.7,Pass,D2
F,35-55,2,73.0909090909091,Fail,D2
F,0-35,0,86.45454545454545,Excellent,D2
F,0-35,0,76.8,Pass,D2
F,0-35,1,87.1,Pass,D2
F,0-35,2,70.6,Fail,D2
F,0-35,0,75.33333333333333,Fail,D2
M,35-55,1,48.285714285714285,Fail,D2
F,35-55,0,81.36363636363636,Pass,D2
M,0-35,0,86.6,Fail,D2
F,0-35,1,80.0,Fail,D2
F,0-35,0,84.9090909090909,Excellent,D2
F,35-55,0,78.22222222222223,Pass,D2
F,35-55,0,94.0,Pass,D2
F,0-35,0,85.54545454545455,Excellent,D2
F,35-55,2,83.93333333333334,Pass,D2
F,35-55,0,56.2,Fail,D2
F,0-35,3,57.0,Fail,D2
M,0-35,0,,Fail,D2
F,35-55,0,66.1,Pass,D2
F,0-35,4,75.0,Fail,D2
F,0-35,1,75.11111111111111,Fail,D2
M,35-55,0,89.27272727272727,Excellent,D2
F,0-35,0,,Fail,D2
F,0-35,2,,Fail,D2
F,35-55,0,80.2,Fail,D2
F,0-35,1,74.375,Fail,D2
F,35-55,3,10.555555555555555,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,3,,Fail,D2
F,35-55,0,70.0909090909091,Pass,D2
M,0-35,0,85.25,Fail,D2
F,0-35,0,63.44444444444444,Fail,D2
F,35-55,5,80.0,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,0,,Fail,D2
F,35-55,0,85.45454545454545,Pass,D2
F,35-55,0,87.77777777777777,Pass,D2
F,35-55,0,,Fail,D2
F,0-35,1,,Fail,D2
M,35-55,0,87.44444444444444,Pass,D2
F,35-55,1,73.1,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,2,81.36363636363636,Excellent,D2
F,0-35,0,59.7,Pass,D2
F,35-55,3,46.5,Fail,D2
F,0-35,0,71.4,Pass,D2
F,0-35,0,90.5,Excellent,D2
F,0-35,2,54.875,Fail,D2
F,0-35,0,79.1,Pass,D2
F,35-55,0,71.25,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,0,82.8,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,87.42857142857143,Fail,D2
F,0-35,2,,Fail,D2
F,0-35,2,82.375,Pass,D2
F,0-35,0,79.0,Fail,D2
F,0-35,0,90.54545454545456,Pass,D2
F,35-55,0,62.72727272727273,Fail,D2
F,35-55,2,,Fail,D2
F,0-35,0,68.16666666666667,Pass,D2
F,35-55,1,,Fail,D2
F,0-35,0,75.6,Fail,D2
F,35-55,0,87.81818181818181,Pass,D2
F,0-35,3,76.0,Fail,D2
F,35-55,0,60.63636363636363,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,1,83.9090909090909,Pass,D2
F,0-35,1,,Fail,D2
F,0-35,0,84.0,Pass,D2
M,0-35,0,60.6,Fail,D2
F,0-35,0,74.63636363636364,Pass,D2
F,35-55,0,78.9090909090909,Pass,D2
F,0-35,0,80.9090909090909,Pass,D2
F,0-35,0,82.5,Excellent,D2
F,0-35,0,81.18181818181819,Excellent,D2
F,0-35,0,65.9090909090909,Pass,D2
F,35-55,0,49.833333333333336,Pass,D2
F,0-35,1,,Fail,D2
F,0-35,0,85.4,Pass,D2
M,35-55,1,92.36363636363636,Excellent,D2
F,35-55,6,82.27272727272727,Excellent,D2
F,0-35,0,90.72727272727272,Pass,D2
F,35-55,0,70.5,Fail,D2
M,0-35,0,90.72727272727272,Pass,D2
M,35-55,1,85.83333333333333,Pass,D2
F,0-35,0,,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,1,89.75,Fail,D2
M,35-55,1,77.0,Fail,D2
F,0-35,0,70.22222222222223,Fail,D2
F,0-35,0,72.0,Fail,D2
F,0-35,0,,Fail,D2
F,35-55,1,,Fail,D2
M,35-55,0,,Fail,D2
F,0-35,2,77.0,Fail,D2
F,0-35,0,,Fail,D2
F,0-35,1,,Fail,D2
F,0-35,0,77.72727272727273,Pass,D2
F,35-55,1,84.63636363636364,Pass,D2
F,35-55,2,75.0,Fail,D2
F,0-35,0,73.0,Pass,D2
F,0-35,1,68.4,Fail,D2
F,35-55,0,89.66666666666667,Fail,D2
F,0-35,1,73.54545454545455,Pass,D2
F,0-35,2,84.72727272727273,Excellent,D2
F,0-35,1,48.2,Fail,D2
F,0-35,1,68.2,Pass,D2
F,0-35,0,86.1,Excellent,D2
F,0-35,1,,Fail,D2
F,0-35,1,64.9,Fail,D2
F,0-35,2,74.5,Fail,D2
F,0-35,1,82.2,Fail,D2
F,0-35,0,67.9090909090909,Pass,D2
F,0-35,1,76.77777777777777,Pass,D2
F,0-35,2,90.75,Fail,D2
F,35-55,0,93.33333333333331,Excellent,D2
F,35-55,0,51.0,Fail,D2
M,35-55,0,56.90909090909091,Pass,D2
F,0-35,0,74.0,Fail,D2
F,0-35,0,93.28571428571428,Pass,D2
F,0-35,4,,Fail,D2
F,0-35,0,82.18181818181819,Pass,D2
F,0-35,0,,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,57.77777777777778,Pass,D2
F,0-35,0,85.63636363636364,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,73.54545454545455,Pass,D2
F,35-55,0,76.0,Pass,D2
F,35-55,0,89.63636363636364,Excellent,D2
F,0-35,0,83.9090909090909,Excellent,D2
F,0-35,0,,Fail,D2
F,0-35,0,77.54545454545455,Pass,D2
F,0-35,0,72.0909090909091,Pass,D2
F,35-55,1,,Fail,D2
F,0-35,0,83.6,Fail,D2
F,0-35,0,81.7,Pass,D2
F,0-35,2,90.0,Fail,D2
F,35-55,3,,Fail,D2
F,0-35,2,,Fail,D2
F,0-35,2,,Fail,D2
F,0-35,0,80.7,Pass,D2
F,0-35,0,81.54545454545455,Pass,D2
F,35-55,0,,Fail,D2
F,35-55,0,83.27272727272727,Pass,D2
F,35-55,0,53.0,Fail,D2
F,0-35,0,86.75,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,0,90.0,Excellent,D2
F,0-35,0,86.2,Pass,D2
F,0-35,0,73.0,Fail,D2
F,0-35,0,64.81818181818181,Pass,D2
F,0-35,0,81.0,Pass,D2
F,0-35,0,82.9,Excellent,D2
F,0-35,0,80.9090909090909,Excellent,D2
F,0-35,0,70.22222222222223,Fail,D2
F,0-35,2,79.3,Pass,D2
M,0-35,0,77.0,Pass,D2
F,35-55,0,,Fail,D2
F,35-55,1,84.33333333333333,Fail,D2
F,0-35,0,85.7,Excellent,D2
F,35-55,0,80.8,Pass,D2
M,0-35,2,91.375,Fail,D2
F,0-35,0,79.0,Fail,D2
F,35-55,1,74.0,Fail,D2
F,0-35,1,84.6,Excellent,D2
F,0-35,3,65.33333333333333,Fail,D2
M,0-35,0,,Fail,D2
F,0-35,1,,Fail,D2
F,35-55,0,84.1,Pass,D2
F,0-35,2,90.0,Excellent,D2
F,0-35,0,,Fail,D2
F,0-35,1,72.63636363636364,Pass,D2
F,0-35,0,63.11111111111112,Fail,D2
F,0-35,2,86.66666666666667,Fail,D2
F,0-35,0,87.6,Excellent,D2
F,35-55,2,88.72727272727273,Pass,D2
F,35-55,0,,Fail,D2
F,0-35,4,60.0,Fail,D2
F,0-35,2,89.72727272727273,Excellent,D2
M,35-55,0,85.27272727272727,Pass,D2
F,0-35,0,69.0,Fail,D2
M,0-35,0,,Fail,D2
M,35-55,0,57.81818181818182,Pass,D2
F,0-35,0,,Fail,D2
F,35-55,2,65.4,Fail,D2
F,35-55,0,82.54545454545455,Pass,D2
F,35-55,0,85.0909090909091,Pass,D2
F,0-35,1,57.0,Fail,D2
F,0-35,1,63.5,Fail,D2
F,0-35,0,90.36363636363636,Excellent,D2
F,0-35,0,,Fail,D2
F,0-35,1,,Fail,D2
F,0-35,2,,Fail,D2
F,35-55,0,72.66666666666667,Fail,D2
F,0-35,0,82.75,Fail,D2
F,0-35,1,88.5,Pass,D2
F,35-55,1,69.55555555555556,Fail,D2
F,35-55,0,86.1,Pass,D2
F,35-55,0,76.0,Fail,D2
F,0-35,0,80.81818181818181,Pass,D2
M,0-35,1,84.9090909090909,Pass,D2
F,0-35,2,81.4,Fail,D2
M,0-35,0,71.72727272727273,Pass,D2
F,35-55,0,92.9090909090909,Excellent,D2
F,0-35,0,87.8,Pass,D2
F,0-35,0,76.25,Pass,D2
F,35-55,1,78.33333333333333,Fail,D2
F,0-35,0,75.27272727272727,Pass,D2
F,0-35,1,,Fail,D2
F,0-35,0,88.33333333333333,Fail,D2
F,0-35,0,81.4,Excellent,D2
F,0-35,0,80.44444444444444,Fail,D2
F,0-35,0,74.0909090909091,Pass,D2
F,0-35,0,78.27272727272727,Pass,D2
F,0-35,1,78.33333333333333,Fail,D2
F,0-35,0,86.42857142857143,Fail,D2
M,0-35,0,83.0909090909091,Pass,D2
F,0-35,0,,Fail,D2
F,0-35,0,75.9090909090909,Pass,D2
F,35-55,0,83.1,Fail,D2
F,0-35,0,92.1818181818182,Excellent,D2
M,35-55,0,,Fail,D2
M,35-55,0,79.72727272727273,Pass,D2
F,0-35,2,78.86666666666666,Fail,D2
M,35-55,2,77.0,Fail,D2
F,0-35,0,31.285714285714285,Fail,D2
F,35-55,0,,Fail,D2
F,0-35,0,78.875,Pass,D2
F,35-55,2,67.38461538461539,Fail,D2
F,0-35,0,68.33333333333333,Fail,D2
F,0-35,0,85.44444444444444,Pass,D2
F,0-35,2,72.47368421052632,Fail,D2
F,35-55,0,65.9090909090909,Pass,D2
F,0-35,1,69.55555555555556,Pass,D2
F,0-35,1,,Fail,D2
F,0-35,0,88.0,Pass,D2
F,0-35,0,70.0,Fail,D2
